9
 1.000000    -0.000000
 0.975000    0.008857
 0.950000    0.017059
 0.925000    0.024652
 0.900001    0.031677
 0.875003    0.038172
 0.850006    0.044169
 0.825013    0.049697
 0.800026    0.054784
 0.775047    0.059451
 0.750080    0.063718
 0.725129    0.067603
 0.700199    0.071120
 0.675297    0.074281
 0.650430    0.077095
 0.625608    0.079571
 0.600839    0.081715
 0.576136    0.083533
 0.551512    0.085026
 0.526981    0.086199
 0.502560    0.087053
 0.478267    0.087588
 0.454123    0.087806
 0.430149    0.087708
 0.406370    0.087293
 0.382813    0.086563
 0.359505    0.085518
 0.336479    0.084162
 0.313768    0.082497
 0.291409    0.080528
 0.269440    0.078259
 0.247903    0.075699
 0.226844    0.072855
 0.206308    0.069739
 0.186348    0.066364
 0.167017    0.062746
 0.148373    0.058903
 0.130475    0.054856
 0.113388    0.050630
 0.097179    0.046252
 0.081920    0.041754
 0.067685    0.037170
 0.054553    0.032540
 0.042607    0.027906
 0.031933    0.023317
 0.022623    0.018825
 0.014770    0.014487
 0.008476    0.010365
 0.003843    0.006527
 0.000980    0.003046
 0.000000    0.000000
 0.000980    -0.004118
 0.003843    -0.007526
 0.008476    -0.010302
 0.014770    -0.012520
 0.022623    -0.014250
 0.031933    -0.015558
 0.042607    -0.016505
 0.054553    -0.017150
 0.067685    -0.017545
 0.081920    -0.017741
 0.097179    -0.017784
 0.113388    -0.017715
 0.130475    -0.017574
 0.148373    -0.017395
 0.167017    -0.017208
 0.186348    -0.017042
 0.206308    -0.016920
 0.226844    -0.016862
 0.247903    -0.016885
 0.269440    -0.017002
 0.291409    -0.017222
 0.313768    -0.017553
 0.336479    -0.017996
 0.359505    -0.018553
 0.382813    -0.019219
 0.406370    -0.019987
 0.430149    -0.020849
 0.454123    -0.021791
 0.478267    -0.022796
 0.502560    -0.023846
 0.526981    -0.024919
 0.551512    -0.025990
 0.576136    -0.027031
 0.600839    -0.028011
 0.625608    -0.028897
 0.650430    -0.029652
 0.675297    -0.030238
 0.700199    -0.030612
 0.725129    -0.030731
 0.750080    -0.030547
 0.775047    -0.030012
 0.800026    -0.029072
 0.825013    -0.027675
 0.850006    -0.025762
 0.875003    -0.023275
 0.900001    -0.020153
 0.925000    -0.016331
 0.950000    -0.011745
 0.975000    -0.006324
 1.000000    0.000000
