11
 1.000000    -0.000000
 0.975000    0.008712
 0.950000    0.016677
 0.925000    0.023940
 0.900001    0.030544
 0.875003    0.036529
 0.850006    0.041935
 0.825013    0.046800
 0.800026    0.051161
 0.775047    0.055050
 0.750080    0.058502
 0.725129    0.061548
 0.700199    0.064218
 0.675297    0.066538
 0.650430    0.068536
 0.625608    0.070237
 0.600839    0.071662
 0.576136    0.072832
 0.551512    0.073768
 0.526981    0.074487
 0.502560    0.075005
 0.478267    0.075335
 0.454123    0.075490
 0.430149    0.075480
 0.406370    0.075315
 0.382813    0.075000
 0.359505    0.074541
 0.336479    0.073941
 0.313768    0.073202
 0.291409    0.072322
 0.269440    0.071299
 0.247903    0.070130
 0.226844    0.068807
 0.206308    0.067322
 0.186348    0.065667
 0.167017    0.063827
 0.148373    0.061791
 0.130475    0.059541
 0.113388    0.057059
 0.097179    0.054327
 0.081920    0.051322
 0.067685    0.048019
 0.054553    0.044395
 0.042607    0.040419
 0.031933    0.036063
 0.022623    0.031295
 0.014770    0.026080
 0.008476    0.020382
 0.003843    0.014163
 0.000980    0.007384
 0.000000    0.000000
 0.000980    -0.007588
 0.003843    -0.014015
 0.008476    -0.019372
 0.014770    -0.023752
 0.022623    -0.027240
 0.031933    -0.029922
 0.042607    -0.031881
 0.054553    -0.033195
 0.067685    -0.033942
 0.081920    -0.034195
 0.097179    -0.034024
 0.113388    -0.033497
 0.130475    -0.032678
 0.148373    -0.031626
 0.167017    -0.030399
 0.186348    -0.029049
 0.206308    -0.027628
 0.226844    -0.026180
 0.247903    -0.024747
 0.269440    -0.023366
 0.291409    -0.022072
 0.313768    -0.020894
 0.336479    -0.019857
 0.359505    -0.018980
 0.382813    -0.018281
 0.406370    -0.017771
 0.430149    -0.017456
 0.454123    -0.017337
 0.478267    -0.017413
 0.502560    -0.017674
 0.526981    -0.018107
 0.551512    -0.018693
 0.576136    -0.019408
 0.600839    -0.020224
 0.625608    -0.021104
 0.650430    -0.022008
 0.675297    -0.022890
 0.700199    -0.023696
 0.725129    -0.024369
 0.750080    -0.024845
 0.775047    -0.025052
 0.800026    -0.024914
 0.825013    -0.024347
 0.850006    -0.023262
 0.875003    -0.021563
 0.900001    -0.019145
 0.925000    -0.015901
 0.950000    -0.011712
 0.975000    -0.006455
 1.000000    0.000000
