4
 1.000000    -0.000000
 0.975000    0.015346
 0.950000    0.029054
 0.925000    0.041226
 0.900001    0.051961
 0.875003    0.061356
 0.850006    0.069501
 0.825013    0.076485
 0.800026    0.082393
 0.775047    0.087306
 0.750080    0.091302
 0.725129    0.094457
 0.700199    0.096840
 0.675297    0.098520
 0.650430    0.099561
 0.625608    0.100025
 0.600839    0.099969
 0.576136    0.099449
 0.551512    0.098515
 0.526981    0.097216
 0.502560    0.095597
 0.478267    0.093700
 0.454123    0.091564
 0.430149    0.089224
 0.406370    0.086714
 0.382813    0.084063
 0.359505    0.081297
 0.336479    0.078441
 0.313768    0.075515
 0.291409    0.072538
 0.269440    0.069523
 0.247903    0.066484
 0.226844    0.063429
 0.206308    0.060364
 0.186348    0.057294
 0.167017    0.054220
 0.148373    0.051139
 0.130475    0.048047
 0.113388    0.044936
 0.097179    0.041797
 0.081920    0.038618
 0.067685    0.035382
 0.054553    0.032073
 0.042607    0.028670
 0.031933    0.025151
 0.022623    0.021489
 0.014770    0.017658
 0.008476    0.013628
 0.003843    0.009365
 0.000980    0.004835
 0.000000    0.000000
 0.000980    -0.008140
 0.003843    -0.015365
 0.008476    -0.021684
 0.014770    -0.027115
 0.022623    -0.031677
 0.031933    -0.035400
 0.042607    -0.038314
 0.054553    -0.040455
 0.067685    -0.041865
 0.081920    -0.042586
 0.097179    -0.042665
 0.113388    -0.042152
 0.130475    -0.041099
 0.148373    -0.039559
 0.167017    -0.037588
 0.186348    -0.035242
 0.206308    -0.032578
 0.226844    -0.029654
 0.247903    -0.026526
 0.269440    -0.023251
 0.291409    -0.019885
 0.313768    -0.016482
 0.336479    -0.013094
 0.359505    -0.009772
 0.382813    -0.006562
 0.406370    -0.003511
 0.430149    -0.000658
 0.454123    0.001958
 0.478267    0.004305
 0.502560    0.006355
 0.526981    0.008084
 0.551512    0.009474
 0.576136    0.010514
 0.600839    0.011198
 0.625608    0.011527
 0.650430    0.011509
 0.675297    0.011160
 0.700199    0.010505
 0.725129    0.009574
 0.750080    0.008410
 0.775047    0.007061
 0.800026    0.005589
 0.825013    0.004062
 0.850006    0.002561
 0.875003    0.001176
 0.900001    0.000011
 0.925000    -0.000822
 0.950000    -0.001195
 0.975000    -0.000972
 1.000000    0.000000
