7
 1.000000    -0.000000
 0.975000    0.011431
 0.950000    0.021615
 0.925000    0.030677
 0.900001    0.038734
 0.875003    0.045889
 0.850006    0.052239
 0.825013    0.057870
 0.800026    0.062858
 0.775047    0.067273
 0.750080    0.071174
 0.725129    0.074616
 0.700199    0.077643
 0.675297    0.080295
 0.650430    0.082605
 0.625608    0.084601
 0.600839    0.086303
 0.576136    0.087730
 0.551512    0.088893
 0.526981    0.089802
 0.502560    0.090461
 0.478267    0.090872
 0.454123    0.091036
 0.430149    0.090948
 0.406370    0.090605
 0.382813    0.090000
 0.359505    0.089127
 0.336479    0.087980
 0.313768    0.086550
 0.291409    0.084831
 0.269440    0.082819
 0.247903    0.080509
 0.226844    0.077898
 0.206308    0.074987
 0.186348    0.071779
 0.167017    0.068279
 0.148373    0.064498
 0.130475    0.060449
 0.113388    0.056151
 0.097179    0.051627
 0.081920    0.046906
 0.067685    0.042022
 0.054553    0.037017
 0.042607    0.031939
 0.031933    0.026842
 0.022623    0.021791
 0.014770    0.016855
 0.008476    0.012114
 0.003843    0.007658
 0.000980    0.003584
 0.000000    0.000000
 0.000980    -0.004421
 0.003843    -0.007798
 0.008476    -0.010289
 0.014770    -0.012039
 0.022623    -0.013178
 0.031933    -0.013827
 0.042607    -0.014091
 0.054553    -0.014066
 0.067685    -0.013835
 0.081920    -0.013472
 0.097179    -0.013040
 0.113388    -0.012593
 0.130475    -0.012175
 0.148373    -0.011823
 0.167017    -0.011566
 0.186348    -0.011423
 0.206308    -0.011410
 0.226844    -0.011533
 0.247903    -0.011795
 0.269440    -0.012192
 0.291409    -0.012716
 0.313768    -0.013355
 0.336479    -0.014092
 0.359505    -0.014908
 0.382813    -0.015781
 0.406370    -0.016687
 0.430149    -0.017600
 0.454123    -0.018494
 0.478267    -0.019340
 0.502560    -0.020112
 0.526981    -0.020783
 0.551512    -0.021326
 0.576136    -0.021718
 0.600839    -0.021936
 0.625608    -0.021961
 0.650430    -0.021776
 0.675297    -0.021369
 0.700199    -0.020731
 0.725129    -0.019858
 0.750080    -0.018752
 0.775047    -0.017420
 0.800026    -0.015875
 0.825013    -0.014139
 0.850006    -0.012238
 0.875003    -0.010208
 0.900001    -0.008094
 0.925000    -0.005949
 0.950000    -0.003834
 0.975000    -0.001824
 1.000000    0.000000
