8
 1.000000    -0.000000
 0.975000    0.015252
 0.950000    0.028887
 0.925000    0.041019
 0.900001    0.051755
 0.875003    0.061197
 0.850006    0.069442
 0.825013    0.076583
 0.800026    0.082704
 0.775047    0.087888
 0.750080    0.092211
 0.725129    0.095745
 0.700199    0.098557
 0.675297    0.100710
 0.650430    0.102262
 0.625608    0.103269
 0.600839    0.103780
 0.576136    0.103842
 0.551512    0.103499
 0.526981    0.102790
 0.502560    0.101750
 0.478267    0.100414
 0.454123    0.098811
 0.430149    0.096968
 0.406370    0.094909
 0.382813    0.092656
 0.359505    0.090228
 0.336479    0.087641
 0.313768    0.084910
 0.291409    0.082048
 0.269440    0.079066
 0.247903    0.075971
 0.226844    0.072772
 0.206308    0.069474
 0.186348    0.066082
 0.167017    0.062600
 0.148373    0.059029
 0.130475    0.055372
 0.113388    0.051628
 0.097179    0.047799
 0.081920    0.043885
 0.067685    0.039884
 0.054553    0.035797
 0.042607    0.031622
 0.031933    0.027361
 0.022623    0.023012
 0.014770    0.018576
 0.008476    0.014054
 0.003843    0.009449
 0.000980    0.004763
 0.000000    0.000000
 0.000980    -0.000894
 0.003843    -0.001583
 0.008476    -0.002080
 0.014770    -0.002397
 0.022623    -0.002550
 0.031933    -0.002553
 0.042607    -0.002422
 0.054553    -0.002174
 0.067685    -0.001823
 0.081920    -0.001389
 0.097179    -0.000887
 0.113388    -0.000334
 0.130475    0.000252
 0.148373    0.000856
 0.167017    0.001461
 0.186348    0.002050
 0.206308    0.002610
 0.226844    0.003127
 0.247903    0.003585
 0.269440    0.003974
 0.291409    0.004283
 0.313768    0.004500
 0.336479    0.004618
 0.359505    0.004630
 0.382813    0.004531
 0.406370    0.004317
 0.430149    0.003987
 0.454123    0.003540
 0.478267    0.002981
 0.502560    0.002314
 0.526981    0.001546
 0.551512    0.000687
 0.576136    -0.000249
 0.600839    -0.001248
 0.625608    -0.002290
 0.650430    -0.003354
 0.675297    -0.004416
 0.700199    -0.005446
 0.725129    -0.006414
 0.750080    -0.007283
 0.775047    -0.008016
 0.800026    -0.008569
 0.825013    -0.008895
 0.850006    -0.008944
 0.875003    -0.008659
 0.900001    -0.007983
 0.925000    -0.006850
 0.950000    -0.005191
 0.975000    -0.002934
 1.000000    0.000000
