1
 1.000000    -0.000000
 0.975000    0.006030
 0.950000    0.011375
 0.925000    0.016111
 0.900001    0.020309
 0.875003    0.024031
 0.850006    0.027336
 0.825013    0.030275
 0.800026    0.032894
 0.775047    0.035234
 0.750080    0.037331
 0.725129    0.039216
 0.700199    0.040916
 0.675297    0.042454
 0.650430    0.043846
 0.625608    0.045109
 0.600839    0.046253
 0.576136    0.047288
 0.551512    0.048216
 0.526981    0.049043
 0.502560    0.049766
 0.478267    0.050386
 0.454123    0.050897
 0.430149    0.051294
 0.406370    0.051570
 0.382813    0.051719
 0.359505    0.051730
 0.336479    0.051595
 0.313768    0.051304
 0.291409    0.050848
 0.269440    0.050218
 0.247903    0.049404
 0.226844    0.048399
 0.206308    0.047195
 0.186348    0.045788
 0.167017    0.044172
 0.148373    0.042347
 0.130475    0.040310
 0.113388    0.038066
 0.097179    0.035617
 0.081920    0.032973
 0.067685    0.030143
 0.054553    0.027142
 0.042607    0.023988
 0.031933    0.020702
 0.022623    0.017310
 0.014770    0.013843
 0.008476    0.010336
 0.003843    0.006829
 0.000980    0.003366
 0.000000    0.000000
 0.000980    -0.008632
 0.003843    -0.016175
 0.008476    -0.022698
 0.014770    -0.028268
 0.022623    -0.032950
 0.031933    -0.036805
 0.042607    -0.039894
 0.054553    -0.042275
 0.067685    -0.044003
 0.081920    -0.045133
 0.097179    -0.045716
 0.113388    -0.045802
 0.130475    -0.045439
 0.148373    -0.044673
 0.167017    -0.043548
 0.186348    -0.042105
 0.206308    -0.040386
 0.226844    -0.038429
 0.247903    -0.036271
 0.269440    -0.033946
 0.291409    -0.031488
 0.313768    -0.028929
 0.336479    -0.026299
 0.359505    -0.023626
 0.382813    -0.020937
 0.406370    -0.018259
 0.430149    -0.015614
 0.454123    -0.013026
 0.478267    -0.010516
 0.502560    -0.008102
 0.526981    -0.005805
 0.551512    -0.003640
 0.576136    -0.001624
 0.600839    0.000229
 0.625608    0.001905
 0.650430    0.003392
 0.675297    0.004679
 0.700199    0.005756
 0.725129    0.006614
 0.750080    0.007245
 0.775047    0.007642
 0.800026    0.007799
 0.825013    0.007712
 0.850006    0.007376
 0.875003    0.006787
 0.900001    0.005943
 0.925000    0.004844
 0.950000    0.003486
 0.975000    0.001872
 1.000000    -0.000000
