5
 1.000000    -0.000000
 0.975000    0.008983
 0.950000    0.017712
 0.925000    0.026160
 0.900001    0.034300
 0.875003    0.042108
 0.850006    0.049562
 0.825013    0.056641
 0.800026    0.063326
 0.775047    0.069601
 0.750080    0.075450
 0.725129    0.080859
 0.700199    0.085818
 0.675297    0.090316
 0.650430    0.094345
 0.625608    0.097900
 0.600839    0.100975
 0.576136    0.103568
 0.551512    0.105677
 0.526981    0.107304
 0.502560    0.108451
 0.478267    0.109122
 0.454123    0.109323
 0.430149    0.109061
 0.406370    0.108345
 0.382813    0.107188
 0.359505    0.105600
 0.336479    0.103597
 0.313768    0.101194
 0.291409    0.098409
 0.269440    0.095261
 0.247903    0.091771
 0.226844    0.087962
 0.206308    0.083857
 0.186348    0.079483
 0.167017    0.074867
 0.148373    0.070038
 0.130475    0.065026
 0.113388    0.059863
 0.097179    0.054583
 0.081920    0.049222
 0.067685    0.043817
 0.054553    0.038405
 0.042607    0.033027
 0.031933    0.027724
 0.022623    0.022539
 0.014770    0.017517
 0.008476    0.012703
 0.003843    0.008147
 0.000980    0.003895
 0.000000    0.000000
 0.000980    -0.005143
 0.003843    -0.009414
 0.008476    -0.012875
 0.014770    -0.015586
 0.022623    -0.017604
 0.031933    -0.018984
 0.042607    -0.019778
 0.054553    -0.020038
 0.067685    -0.019810
 0.081920    -0.019142
 0.097179    -0.018079
 0.113388    -0.016663
 0.130475    -0.014934
 0.148373    -0.012933
 0.167017    -0.010696
 0.186348    -0.008261
 0.206308    -0.005660
 0.226844    -0.002928
 0.247903    -0.000097
 0.269440    0.002803
 0.291409    0.005743
 0.313768    0.008694
 0.336479    0.011628
 0.359505    0.014520
 0.382813    0.017344
 0.406370    0.020074
 0.430149    0.022688
 0.454123    0.025162
 0.478267    0.027472
 0.502560    0.029597
 0.526981    0.031514
 0.551512    0.033203
 0.576136    0.034641
 0.600839    0.035809
 0.625608    0.036684
 0.650430    0.037246
 0.675297    0.037474
 0.700199    0.037347
 0.725129    0.036843
 0.750080    0.035942
 0.775047    0.034622
 0.800026    0.032859
 0.825013    0.030633
 0.850006    0.027918
 0.875003    0.024692
 0.900001    0.020930
 0.925000    0.016606
 0.950000    0.011695
 0.975000    0.006169
 1.000000    -0.000000
